Ride_ID,Platform,Customer_ID,Driver_ID,City,Pickup_Location,Drop_Location,Ride_Date,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Rating,Surge_Multiplier,Cancelled,Driver_Experience_Years
R1067,Ola,C277,D426,Mumbai,Office,Hotel,14-02-2022 10:00,25.23,32,1726.08,Card,1.6,1.2,No,2
R1068,Ola,C453,D559,Pune,Airport,Airport,14-02-2022 11:00,4.56,114,1907,Wallet,2.2,1.5,No,10
R1069,Ola,C1414,D565,Hyderabad,Residential,Hotel,14-02-2022 12:00,17.87,49,225.9,Cash,1.1,1.2,Yes,6
R1070,Ola,C1318,D187,Bangalore,Residential,Railway Station,14-02-2022 13:00,9.86,104,1110.67,Card,4,1,No,6
R1071,Ola,C598,D550,Pune,Office,Office,14-02-2022 14:00,10.91,72,1325.47,Wallet,2,1,No,8
R1072,Uber,C446,D453,Mumbai,Residential,Office,14-02-2022 15:00,20.66,106,1444.46,UPI,1.5,1.5,No,8
R1073,Uber,C210,D471,Chennai,Office,Railway Station,14-02-2022 16:00,32.69,28,1316.22,Cash,3.8,1.5,No,6
R1074,Ola,C714,D565,Hyderabad,Mall,Mall,14-02-2022 17:00,30.01,23,1558.42,Wallet,4.4,2.5,Yes,7
R1075,Ola,C302,D224,Pune,Residential,Residential,14-02-2022 18:00,24.05,79,770.19,UPI,1.1,1.5,No,4
R1076,Ola,C1247,D154,Bangalore,Office,Railway Station,14-02-2022 19:00,22.04,44,424.51,Card,1.9,2,No,5
R1077,Uber,C3,D560,Chennai,Mall,Hotel,14-02-2022 20:00,17.66,50,472.8,Card,4.8,2,No,6
R1078,Ola,C990,D351,Bangalore,Residential,Office,14-02-2022 21:00,38.94,44,103,UPI,2.5,1,No,6
R1079,Uber,C1117,D147,Chennai,Mall,Airport,14-02-2022 22:00,22.85,66,752.62,Wallet,4.8,1.5,No,3
R1080,Ola,C520,D576,Hyderabad,Hotel,Office,14-02-2022 23:00,10.9,114,256.15,Card,2.1,2,No,9
R1081,Ola,C1452,D349,Bangalore,Residential,Residential,15-02-2022 00:00,9.97,107,697.26,Card,1.9,2,No,4
R1082,Ola,C493,D182,Pune,Hotel,Office,15-02-2022 01:00,24.84,22,1286.16,Wallet,1.9,2.5,No,8
R1083,Ola,C1259,D637,Pune,Airport,Residential,15-02-2022 02:00,21.39,16,1797.4,Wallet,1.3,1.5,No,13
R1084,Uber,C620,D179,Mumbai,Airport,Railway Station,15-02-2022 03:00,1.3,18,1692.04,UPI,4.6,2.5,No,4
R1085,Uber,C1185,D39,Chennai,Office,Office,15-02-2022 04:00,33.37,115,565.13,Card,4.9,1.2,No,6
R1086,Ola,C331,D3,Mumbai,Railway Station,Mall,15-02-2022 05:00,28.46,86,337.44,Wallet,4.8,2.5,No,1
R1087,Ola,C333,D64,Delhi,Hotel,Hotel,15-02-2022 06:00,26.81,65,450.7,Cash,4.4,1.2,No,14
R1088,Uber,C50,D29,Pune,Hotel,Mall,15-02-2022 07:00,3.68,112,1944.29,UPI,4.4,1.2,No,2
R1089,Uber,C863,D372,Chennai,Airport,Hotel,15-02-2022 08:00,15.12,110,1134.99,UPI,3.6,1.5,No,6
R1090,Uber,C272,D523,Hyderabad,Hotel,Office,15-02-2022 09:00,37.48,16,430.4,UPI,4.3,1.2,No,3
R1091,Uber,C580,D97,Mumbai,Railway Station,Office,15-02-2022 10:00,34.64,108,1694.23,UPI,1.8,1.2,No,11
R1092,Ola,C1276,D442,Hyderabad,Mall,Hotel,15-02-2022 11:00,12.14,31,838.77,Cash,2.6,2.5,No,7
R1093,Uber,C560,D203,Hyderabad,Mall,Airport,15-02-2022 12:00,7.13,10,1806.51,UPI,3.6,1.5,No,1
R1094,Ola,C696,D411,Hyderabad,Railway Station,Office,15-02-2022 13:00,18.51,92,580.5,UPI,4.5,1.5,No,14
R1095,Uber,C1114,D21,Mumbai,Hotel,Airport,15-02-2022 14:00,14.88,119,834.99,Wallet,3.6,1.2,No,3
R1096,Uber,C446,D551,Delhi,Hotel,Airport,15-02-2022 15:00,27.61,37,1049.5,Card,4.4,2.5,No,3
R1097,Uber,C1017,D102,Mumbai,Hotel,Hotel,15-02-2022 16:00,38.69,113,1793.82,UPI,2.9,2.5,No,14
R1098,Uber,C1356,D46,Bangalore,Office,Airport,15-02-2022 17:00,15.16,84,1748.01,Wallet,3.9,2.5,No,12
R1099,Uber,C1163,D66,Pune,Residential,Airport,15-02-2022 18:00,3.43,54,1182.76,Wallet,4.9,2.5,No,1
R1100,Ola,C357,D603,Mumbai,Railway Station,Railway Station,15-02-2022 19:00,36.01,16,505.81,Card,1.6,1,No,4
R1101,Ola,C274,D164,Mumbai,Railway Station,Mall,15-02-2022 20:00,2.48,99,854.45,Wallet,4.7,1.2,No,8
R1102,Uber,C1043,D111,Delhi,Railway Station,Airport,15-02-2022 21:00,38.16,61,1953.22,Wallet,3.1,1.2,No,11
R1103,Uber,C311,D338,Bangalore,Railway Station,Mall,15-02-2022 22:00,26.92,105,1246.92,UPI,3.6,1.2,No,7
R1104,Ola,C870,D123,Mumbai,Railway Station,Airport,15-02-2022 23:00,37.73,57,1579.71,UPI,4.5,1.5,Yes,7
R1105,Uber,C886,D447,Pune,Hotel,Mall,16-02-2022 00:00,8.79,17,943.74,Wallet,2.6,1.5,No,14
R1106,Uber,C154,D611,Pune,Office,Office,16-02-2022 01:00,2.59,76,1101.45,Cash,2.7,2.5,No,5
R1107,Ola,C1414,D291,Mumbai,Airport,Office,16-02-2022 02:00,20.04,106,903.59,Card,3.1,1.5,No,14
R1108,Uber,C1284,D671,Hyderabad,Hotel,Mall,16-02-2022 03:00,18.57,7,1429.61,Wallet,1.1,2,No,13
R1109,Uber,C620,D412,Hyderabad,Hotel,Airport,16-02-2022 04:00,13.93,68,1714.82,Wallet,3,1.2,No,4
R1110,Ola,C883,D615,Bangalore,Residential,Railway Station,16-02-2022 05:00,38.35,88,1054.14,Cash,2.2,1.2,No,10
R1111,Ola,C797,D281,Pune,Airport,Mall,16-02-2022 06:00,33.08,62,1003.27,Card,4.7,1,No,6
R1112,Ola,C125,D43,Hyderabad,Railway Station,Residential,16-02-2022 07:00,26.8,8,733.35,Wallet,1.4,1,Yes,2
R1113,Uber,C1378,D486,Pune,Airport,Railway Station,16-02-2022 08:00,7.35,112,420.03,Wallet,2.8,2,No,1
R1114,Ola,C1297,D596,Bangalore,Office,Residential,16-02-2022 09:00,29.64,49,1883.36,UPI,4.8,1,No,13
R1115,Ola,C619,D51,Bangalore,Mall,Mall,16-02-2022 10:00,29.35,70,686.87,Wallet,4.6,2.5,No,7
R1116,Ola,C245,D210,Hyderabad,Hotel,Airport,16-02-2022 11:00,17.58,119,1617.33,Cash,3.8,2.5,No,13
R1117,Ola,C848,D126,Mumbai,Airport,Residential,16-02-2022 12:00,37.07,40,1453.47,Wallet,3.4,1.2,No,4
R1118,Ola,C450,D492,Chennai,Residential,Mall,16-02-2022 13:00,7.51,27,1598.56,Card,2.1,2.5,No,7
R1119,Ola,C930,D509,Delhi,Office,Railway Station,16-02-2022 14:00,11.43,113,1878.59,Card,2.5,1,No,6
R1120,Uber,C1271,D581,Chennai,Mall,Airport,16-02-2022 15:00,3.47,23,1276.87,Cash,1.4,2,No,11
R1121,Uber,C520,D258,Chennai,Office,Residential,16-02-2022 16:00,32.02,44,1804.06,Wallet,4.1,2.5,No,9
R1122,Ola,C1165,D188,Pune,Railway Station,Mall,16-02-2022 17:00,25.25,76,401.98,Wallet,2.3,1.2,No,12
R1123,Ola,C362,D230,Bangalore,Mall,Airport,16-02-2022 18:00,13.28,20,1283.29,Wallet,3.7,1.2,No,10
R1124,Ola,C8,D189,Pune,Residential,Airport,16-02-2022 19:00,7.39,62,1562.77,Wallet,2.4,1,No,6
R1125,Uber,C478,D415,Hyderabad,Mall,Office,16-02-2022 20:00,2.57,111,601.55,Wallet,2.9,2.5,No,3
R1126,Uber,C1376,D10,Delhi,Residential,Airport,16-02-2022 21:00,7.5,22,1502.25,Card,3.2,1,No,7
R1127,Uber,C495,D114,Hyderabad,Railway Station,Mall,16-02-2022 22:00,18.68,40,1574.68,UPI,4.2,1.2,No,9
R1128,Uber,C833,D76,Mumbai,Residential,Railway Station,16-02-2022 23:00,10.64,28,1675.88,Card,1.8,2,No,14
R1129,Uber,C1451,D676,Delhi,Office,Hotel,17-02-2022 00:00,11.1,5,680.74,UPI,2.6,2.5,No,11
R1130,Uber,C1063,D502,Pune,Airport,Office,17-02-2022 01:00,35.15,5,1388.68,Card,1.5,2,No,10
R1131,Uber,C593,D85,Pune,Office,Mall,17-02-2022 02:00,21.09,68,664.17,Cash,1.3,2.5,Yes,12
R1132,Uber,C187,D49,Hyderabad,Hotel,Mall,17-02-2022 03:00,29.44,66,1498.96,Wallet,3.4,1.2,No,12
R1133,Uber,C754,D495,Pune,Office,Mall,17-02-2022 04:00,2.39,114,968.91,UPI,1.8,2.5,No,13
R1134,Ola,C93,D689,Pune,Mall,Residential,17-02-2022 05:00,15.24,40,1227.29,Card,1.2,1.2,Yes,6
R1135,Ola,C86,D387,Chennai,Railway Station,Residential,17-02-2022 06:00,19.69,79,878.41,UPI,4.6,1.5,No,7
R1136,Ola,C1068,D389,Mumbai,Hotel,Railway Station,17-02-2022 07:00,8.27,22,391.01,Wallet,3.1,1.2,No,8
R1137,Ola,C137,D218,Chennai,Hotel,Mall,17-02-2022 08:00,5.69,20,421.82,Cash,1.5,1.2,No,4
R1138,Uber,C421,D346,Pune,Hotel,Residential,17-02-2022 09:00,34.94,21,228.93,Wallet,1.2,2.5,No,5
R1139,Uber,C74,D230,Bangalore,Airport,Residential,17-02-2022 10:00,37.64,28,1266.7,Card,1.5,2,No,4
R1140,Ola,C1180,D255,Chennai,Residential,Residential,17-02-2022 11:00,4.07,102,1709.39,Card,2.9,1.2,No,1
R1141,Uber,C1279,D236,Pune,Mall,Railway Station,17-02-2022 12:00,14.61,72,120.01,UPI,3.7,2.5,No,6
R1142,Ola,C171,D26,Pune,Railway Station,Railway Station,17-02-2022 13:00,38.37,103,207.18,Cash,3.6,1.2,No,7
R1143,Uber,C170,D584,Mumbai,Airport,Mall,17-02-2022 14:00,4.24,83,958.34,Cash,1.6,1,No,2
R1144,Ola,C872,D261,Hyderabad,Office,Office,17-02-2022 15:00,26.1,6,1496.42,Card,3.5,1,No,6
R1145,Uber,C322,D271,Delhi,Railway Station,Mall,17-02-2022 16:00,38.92,119,382.8,UPI,2.6,1,No,14
R1146,Uber,C456,D123,Chennai,Hotel,Residential,17-02-2022 17:00,39.15,99,601.57,Wallet,2.9,1,No,11
R1147,Ola,C944,D656,Chennai,Railway Station,Hotel,17-02-2022 18:00,19.38,77,525.45,Wallet,4.2,2,No,2
R1148,Uber,C790,D257,Chennai,Railway Station,Residential,17-02-2022 19:00,7.35,14,846.18,Card,2.3,1.2,No,10
R1149,Ola,C613,D656,Pune,Office,Airport,17-02-2022 20:00,8.88,57,512,Card,1.6,1,No,13
R1150,Ola,C1179,D421,Mumbai,Residential,Hotel,17-02-2022 21:00,35.69,93,756.99,Wallet,4.5,2.5,Yes,5
R1151,Ola,C889,D259,Pune,Mall,Hotel,17-02-2022 22:00,36.56,55,1478.8,Wallet,1.8,1,Yes,1
R1152,Ola,C349,D47,Pune,Hotel,Mall,17-02-2022 23:00,24.71,73,1253.14,Wallet,2.2,1.5,No,3
R1153,Uber,C1475,D525,Hyderabad,Residential,Residential,18-02-2022 00:00,30.88,18,235.87,UPI,3.8,1.5,No,4
R1154,Uber,C1197,D208,Bangalore,Airport,Residential,18-02-2022 01:00,29.86,110,1304.47,Cash,3.7,2,No,4
R1155,Uber,C10,D311,Mumbai,Hotel,Office,18-02-2022 02:00,26.81,116,995.99,Card,4.2,1.5,No,2
R1156,Ola,C740,D149,Chennai,Mall,Airport,18-02-2022 03:00,33.26,106,1874.37,Card,1.7,2.5,No,8
R1157,Uber,C1289,D438,Delhi,Airport,Mall,18-02-2022 04:00,27.73,108,635.46,UPI,2.4,1,No,6
R1158,Ola,C1462,D155,Chennai,Office,Railway Station,18-02-2022 05:00,21.83,70,1474.24,Wallet,1.5,1.5,No,9
R1159,Uber,C1271,D678,Pune,Residential,Mall,18-02-2022 06:00,10.24,86,1483.25,UPI,3.2,1.5,No,6
R1160,Uber,C667,D90,Mumbai,Hotel,Hotel,18-02-2022 07:00,30.01,97,505.28,Wallet,2.2,2,Yes,3
R1161,Uber,C546,D698,Mumbai,Railway Station,Mall,18-02-2022 08:00,19.46,57,1814.19,Card,3.8,1.5,No,12
R1162,Ola,C129,D358,Mumbai,Mall,Office,18-02-2022 09:00,12.5,88,1023.07,Cash,1,1,No,2
R1163,Uber,C601,D174,Bangalore,Hotel,Mall,18-02-2022 10:00,32.28,68,1383.46,UPI,1.2,1.2,No,9
R1164,Uber,C605,D217,Chennai,Railway Station,Office,18-02-2022 11:00,28.17,76,360.04,Wallet,2.7,1,No,3
R1165,Ola,C327,D456,Bangalore,Hotel,Hotel,18-02-2022 12:00,37.56,105,574.98,Card,4.8,1.5,No,6
R1166,Uber,C980,D609,Hyderabad,Airport,Office,18-02-2022 13:00,7.45,53,1205.33,Cash,4.6,1.5,Yes,10
R1167,Ola,C404,D629,Delhi,Railway Station,Residential,18-02-2022 14:00,26.32,116,692.53,UPI,5,1.5,No,2
R1168,Uber,C629,D199,Hyderabad,Railway Station,Railway Station,18-02-2022 15:00,10.53,94,1039.41,UPI,2.7,2,No,7
R1169,Ola,C1383,D486,Pune,Hotel,Hotel,18-02-2022 16:00,36.24,66,798.09,Card,1.2,2.5,No,14
R1170,Ola,C718,D533,Bangalore,Office,Office,18-02-2022 17:00,4.88,41,1309.86,UPI,2.2,1,Yes,1
R1171,Uber,C1041,D200,Bangalore,Office,Airport,18-02-2022 18:00,26.59,53,1015.32,Card,3.7,1.5,No,9
R1172,Ola,C274,D371,Hyderabad,Residential,Hotel,18-02-2022 19:00,31.85,72,88.85,UPI,1.5,1.2,No,1
R1173,Ola,C685,D448,Pune,Airport,Airport,18-02-2022 20:00,14.84,37,1327.39,Cash,2.2,2,No,9
R1174,Ola,C116,D248,Mumbai,Office,Railway Station,18-02-2022 21:00,38.21,26,890.47,Cash,1.2,2.5,No,11
R1175,Ola,C861,D264,Pune,Hotel,Office,18-02-2022 22:00,34.18,74,736.06,UPI,2.9,1.5,No,1
R1176,Ola,C693,D58,Chennai,Office,Hotel,18-02-2022 23:00,12.49,37,260.76,Card,1.8,1,No,1
R1177,Ola,C1115,D302,Hyderabad,Residential,Hotel,19-02-2022 00:00,1.29,32,503.11,Wallet,1.4,1.2,No,8
R1178,Uber,C1106,D31,Pune,Mall,Railway Station,19-02-2022 01:00,12.57,92,509.64,UPI,2.6,2,No,1
R1179,Ola,C324,D498,Mumbai,Residential,Residential,19-02-2022 02:00,11.97,8,1875.91,Wallet,2.4,1,No,8
R1180,Ola,C961,D249,Pune,Railway Station,Airport,19-02-2022 03:00,35.71,70,910.42,Card,3.2,1,No,3
R1181,Uber,C114,D605,Bangalore,Railway Station,Hotel,19-02-2022 04:00,38.72,81,160.77,Wallet,4,2,No,4
R1182,Uber,C1082,D271,Delhi,Office,Mall,19-02-2022 05:00,3.75,114,346.53,UPI,1.5,1,No,2
R1183,Uber,C154,D606,Bangalore,Office,Airport,19-02-2022 06:00,19.38,53,231.74,Cash,4.2,1.2,No,13
R1184,Uber,C1428,D666,Delhi,Residential,Office,19-02-2022 07:00,22.38,15,1210.63,Card,1.1,1.2,No,6
R1185,Uber,C1290,D394,Pune,Residential,Railway Station,19-02-2022 08:00,4.62,39,438.31,Cash,2.8,1,No,7
R1186,Uber,C315,D502,Chennai,Hotel,Airport,19-02-2022 09:00,15.72,43,1037.23,Cash,3.3,1.5,No,10
R1187,Uber,C1065,D592,Pune,Airport,Mall,19-02-2022 10:00,13.37,14,790.52,Cash,4.8,1,No,3
R1188,Ola,C105,D84,Mumbai,Hotel,Mall,19-02-2022 11:00,21.91,111,1623.44,UPI,3.3,1.5,Yes,14
R1189,Ola,C1217,D365,Pune,Railway Station,Railway Station,19-02-2022 12:00,26.79,78,695.34,Card,1.6,1,No,9
R1190,Uber,C1425,D549,Delhi,Hotel,Railway Station,19-02-2022 13:00,28.44,76,959.87,Wallet,3.1,2.5,No,3
R1191,Ola,C1302,D342,Bangalore,Residential,Airport,19-02-2022 14:00,6.33,73,1464.87,Cash,2.6,1.2,Yes,7
R1192,Ola,C354,D407,Chennai,Hotel,Office,19-02-2022 15:00,32.7,27,912.03,Wallet,2.9,1,No,4
R1193,Ola,C1016,D425,Pune,Mall,Residential,19-02-2022 16:00,27.46,38,1602.97,Card,1.8,1.2,No,5
R1194,Uber,C733,D93,Pune,Airport,Mall,19-02-2022 17:00,35.67,115,1350.43,Card,3,2,Yes,12
R1195,Uber,C709,D614,Bangalore,Residential,Railway Station,19-02-2022 18:00,18.52,36,868.22,Wallet,1.6,2.5,No,9
R1196,Ola,C1280,D412,Chennai,Office,Residential,19-02-2022 19:00,35.86,20,1047.65,Wallet,4,1.5,No,3
R1197,Uber,C651,D432,Hyderabad,Hotel,Residential,19-02-2022 20:00,34.77,72,1937.03,Cash,3.4,2,No,3
R1198,Ola,C824,D678,Pune,Residential,Residential,19-02-2022 21:00,18.1,58,1350.29,Wallet,1.3,2.5,No,9
R1199,Ola,C947,D159,Pune,Office,Office,19-02-2022 22:00,15.86,32,1817.59,Wallet,4.6,2,No,9
R1200,Ola,C661,D14,Hyderabad,Office,Railway Station,19-02-2022 23:00,37.38,116,423.22,UPI,3.5,1.2,No,13
R1201,Ola,C99,D373,Delhi,Railway Station,Mall,20-02-2022 00:00,28.89,112,1007.81,Cash,2.3,2.5,Yes,4
R1202,Uber,C588,D225,Delhi,Railway Station,Railway Station,20-02-2022 01:00,37.2,64,1824.63,Cash,1.2,2,No,1
R1203,Uber,C282,D505,Mumbai,Residential,Airport,20-02-2022 02:00,32.08,82,699.42,Card,3.5,1.5,No,1
R1204,Uber,C403,D73,Bangalore,Residential,Mall,20-02-2022 03:00,24.76,80,1937.92,Wallet,2.5,2.5,No,12
R1205,Ola,C1133,D249,Chennai,Mall,Railway Station,20-02-2022 04:00,5.52,64,266.39,UPI,4.6,2.5,No,9
R1206,Uber,C700,D511,Pune,Airport,Mall,20-02-2022 05:00,12.37,89,1813.13,Card,1.1,2,No,6
R1207,Ola,C199,D603,Pune,Airport,Airport,20-02-2022 06:00,38.78,116,934.81,UPI,1.2,1,No,5
R1208,Uber,C1327,D216,Mumbai,Residential,Hotel,20-02-2022 07:00,13.46,84,221.59,Cash,4.8,1.5,No,13
R1209,Ola,C327,D602,Pune,Railway Station,Mall,20-02-2022 08:00,4.64,48,1768.68,Wallet,4.9,1.5,No,12
R1210,Ola,C154,D541,Bangalore,Hotel,Hotel,20-02-2022 09:00,28.59,6,563.73,UPI,1.1,2,No,10
R1211,Ola,C552,D220,Mumbai,Mall,Residential,20-02-2022 10:00,29.63,27,122.72,Card,3.9,1.2,No,13
R1212,Uber,C405,D221,Bangalore,Airport,Office,20-02-2022 11:00,12.13,97,340.75,Cash,1.9,1.2,No,3
R1213,Uber,C462,D389,Mumbai,Residential,Airport,20-02-2022 12:00,12.61,50,1345.5,UPI,3.8,1,No,3
R1214,Uber,C132,D554,Pune,Railway Station,Mall,20-02-2022 13:00,19.29,111,1957.4,UPI,4.5,1,No,2
R1215,Uber,C791,D647,Mumbai,Railway Station,Airport,20-02-2022 14:00,1.85,77,294.01,Card,1.4,2,No,13
R1216,Ola,C874,D42,Delhi,Railway Station,Residential,20-02-2022 15:00,31.78,58,966.94,UPI,2,1.2,No,7
R1217,Uber,C84,D676,Chennai,Hotel,Hotel,20-02-2022 16:00,13.37,75,426.82,Cash,1.1,1.5,No,9
R1218,Uber,C1423,D283,Pune,Office,Office,20-02-2022 17:00,34.3,97,1510.47,UPI,1.2,1.2,No,6
R1219,Ola,C754,D58,Hyderabad,Hotel,Airport,20-02-2022 18:00,32.3,112,306.67,Wallet,1.1,2,No,10
R1220,Ola,C628,D537,Chennai,Railway Station,Hotel,20-02-2022 19:00,26.79,85,540.5,Wallet,4.2,1.2,No,1
R1221,Ola,C1133,D73,Pune,Residential,Residential,20-02-2022 20:00,13.67,13,457.1,Card,2.2,2.5,No,6
R1222,Uber,C221,D129,Chennai,Mall,Residential,20-02-2022 21:00,21.14,74,1140.84,Wallet,3,2,Yes,11
R1223,Ola,C553,D599,Delhi,Hotel,Residential,20-02-2022 22:00,18.35,48,1756.51,Wallet,4.2,2.5,No,8
R1224,Ola,C1392,D426,Chennai,Residential,Hotel,20-02-2022 23:00,14.22,88,1061.29,UPI,3,2,Yes,8
R1225,Ola,C1171,D665,Mumbai,Railway Station,Mall,21-02-2022 00:00,34.08,78,191.83,Cash,2.7,1.5,No,14
R1226,Uber,C112,D694,Chennai,Mall,Railway Station,21-02-2022 01:00,19.86,77,1161.71,Cash,1,2,No,10
R1227,Ola,C615,D125,Pune,Airport,Airport,21-02-2022 02:00,33.48,16,1611.24,UPI,3.3,2,No,13
R1228,Uber,C924,D67,Hyderabad,Airport,Railway Station,21-02-2022 03:00,5.1,101,333.74,Wallet,1.5,2,No,3
R1229,Uber,C475,D6,Hyderabad,Residential,Residential,21-02-2022 04:00,6.5,36,219.61,UPI,4.1,2,No,13
R1230,Ola,C836,D637,Bangalore,Mall,Railway Station,21-02-2022 05:00,39.12,38,440.59,Wallet,2,1,No,1
R1231,Ola,C271,D314,Chennai,Residential,Hotel,21-02-2022 06:00,23.92,87,1512.49,Wallet,3.7,2.5,No,5
R1232,Uber,C421,D326,Hyderabad,Mall,Residential,21-02-2022 07:00,20.88,37,1216.03,Wallet,3.6,2,No,6
R1233,Ola,C707,D565,Chennai,Mall,Residential,21-02-2022 08:00,21.4,68,1117.94,Cash,3.5,2,No,10
R1234,Ola,C1391,D578,Hyderabad,Residential,Office,21-02-2022 09:00,9.4,52,559,Card,2.1,1,No,9
R1235,Uber,C1304,D506,Chennai,Mall,Office,21-02-2022 10:00,29.03,20,717.89,Cash,2.1,1.2,No,2
R1236,Uber,C1307,D82,Pune,Hotel,Hotel,21-02-2022 11:00,4.31,54,1934.5,Wallet,4.5,1,No,14
R1237,Ola,C40,D599,Chennai,Railway Station,Hotel,21-02-2022 12:00,23.36,118,542,UPI,1.1,1,No,1
R1238,Uber,C189,D2,Pune,Mall,Railway Station,21-02-2022 13:00,23.26,27,1811.16,UPI,1.7,1,No,7
R1239,Ola,C1188,D204,Pune,Hotel,Airport,21-02-2022 14:00,36.65,30,1194.62,Wallet,3.4,2,No,2
R1240,Ola,C994,D662,Bangalore,Mall,Railway Station,21-02-2022 15:00,21.52,113,316.73,Card,4.3,1,No,11
R1241,Ola,C536,D404,Hyderabad,Hotel,Hotel,21-02-2022 16:00,6.35,58,977.24,Cash,2.4,1,No,2
R1242,Uber,C1028,D103,Mumbai,Residential,Airport,21-02-2022 17:00,23.34,48,1901.21,Cash,3.6,1,No,3
R1243,Ola,C290,D536,Pune,Airport,Railway Station,21-02-2022 18:00,4.56,109,883.65,Wallet,3.2,2,No,14
R1244,Ola,C433,D368,Hyderabad,Office,Mall,21-02-2022 19:00,8.95,41,1737.7,Wallet,1.3,1.5,No,4
R1245,Ola,C471,D212,Delhi,Mall,Mall,21-02-2022 20:00,2.21,13,572.34,Card,3.5,1.5,No,13
R1246,Uber,C1205,D577,Chennai,Office,Airport,21-02-2022 21:00,21.02,98,1176.17,Cash,4.3,1.2,No,7
R1247,Uber,C1272,D209,Delhi,Mall,Office,21-02-2022 22:00,4.3,17,1700.2,Card,5,2,No,1
R1248,Uber,C628,D117,Chennai,Residential,Airport,21-02-2022 23:00,19.31,116,1847.72,Cash,1.1,1,No,13
R1249,Uber,C279,D628,Bangalore,Residential,Railway Station,22-02-2022 00:00,37.38,64,1012.78,Card,3.6,1,No,6
R1250,Uber,C877,D478,Pune,Hotel,Residential,22-02-2022 01:00,29.07,110,1308.2,Card,2.7,1,No,11
R1251,Ola,C581,D105,Mumbai,Mall,Mall,22-02-2022 02:00,4.02,84,85.72,Card,1,1.5,No,7
R1252,Uber,C863,D495,Pune,Residential,Residential,22-02-2022 03:00,9.74,114,566.19,UPI,3.5,1,Yes,3
R1253,Uber,C254,D46,Chennai,Residential,Mall,22-02-2022 04:00,27.27,6,615.13,UPI,1.5,1,No,3
R1254,Uber,C181,D331,Mumbai,Mall,Railway Station,22-02-2022 05:00,35.89,99,259.51,UPI,2.5,1.5,No,2
R1255,Ola,C681,D216,Pune,Hotel,Mall,22-02-2022 06:00,2.28,64,617.01,Cash,2,1,No,5
R1256,Uber,C825,D492,Mumbai,Hotel,Airport,22-02-2022 07:00,32.69,61,696.55,Card,2.4,1.2,No,7
R1257,Uber,C700,D449,Chennai,Hotel,Residential,22-02-2022 08:00,22.91,119,1940.03,Wallet,3,2.5,No,11
R1258,Ola,C566,D536,Bangalore,Hotel,Hotel,22-02-2022 09:00,22.3,47,1363.72,Wallet,2.4,1.2,No,12
R1259,Uber,C1350,D511,Bangalore,Airport,Residential,22-02-2022 10:00,38.35,23,897.93,Cash,3.2,2,No,14
R1260,Ola,C1381,D458,Pune,Mall,Railway Station,22-02-2022 11:00,30.16,15,1977.06,Cash,2,1.2,Yes,3
R1261,Ola,C680,D547,Delhi,Airport,Hotel,22-02-2022 12:00,34.15,82,374.21,Wallet,3.5,1.2,No,7
R1262,Ola,C391,D536,Chennai,Residential,Residential,22-02-2022 13:00,14.81,51,994.02,Card,4.4,1.5,No,8
R1263,Ola,C1109,D540,Pune,Airport,Railway Station,22-02-2022 14:00,22.62,93,1322.36,UPI,1.9,2,No,13
R1264,Ola,C1341,D484,Pune,Hotel,Office,22-02-2022 15:00,25,67,186.71,Cash,3,1.2,No,3
R1265,Uber,C212,D16,Bangalore,Residential,Airport,22-02-2022 16:00,13.54,11,1456.64,Cash,3.6,2.5,No,11
R1266,Ola,C384,D571,Mumbai,Airport,Mall,22-02-2022 17:00,23.24,83,271.75,Cash,3.3,1.2,No,1
R1267,Ola,C342,D243,Chennai,Airport,Mall,22-02-2022 18:00,10.23,98,349.34,Wallet,2.5,1,No,3
R1268,Uber,C844,D207,Mumbai,Mall,Mall,22-02-2022 19:00,6.59,35,386.6,UPI,3.6,1.5,No,13
R1269,Ola,C1062,D271,Hyderabad,Airport,Office,22-02-2022 20:00,15.58,92,1863.47,Card,1.1,1,No,6
R1270,Uber,C420,D115,Hyderabad,Residential,Airport,22-02-2022 21:00,29.83,59,1391.81,Card,2.5,2,No,1
R1271,Uber,C751,D580,Chennai,Hotel,Residential,22-02-2022 22:00,36.73,29,1338.42,Wallet,3.1,2,Yes,9
R1272,Uber,C1193,D299,Delhi,Mall,Residential,22-02-2022 23:00,18.85,76,1146.55,Cash,1.1,1.5,No,3
R1273,Ola,C1367,D483,Hyderabad,Airport,Airport,23-02-2022 00:00,26.07,34,642.19,Wallet,3,1.2,No,3
R1274,Ola,C306,D397,Bangalore,Mall,Hotel,23-02-2022 01:00,5.02,40,1272.11,Wallet,3.6,2,No,12
R1275,Ola,C702,D394,Delhi,Office,Airport,23-02-2022 02:00,36.27,54,867.49,Card,4,2.5,No,7
R1276,Uber,C869,D75,Pune,Mall,Mall,23-02-2022 03:00,23.18,18,359.2,UPI,1.5,1.5,No,7
R1277,Ola,C537,D482,Hyderabad,Hotel,Residential,23-02-2022 04:00,31.43,33,1404.03,Card,5,1,No,13
R1278,Ola,C1136,D103,Bangalore,Office,Airport,23-02-2022 05:00,31.98,31,328.8,Wallet,3.4,2.5,No,6
R1279,Ola,C1435,D297,Pune,Office,Residential,23-02-2022 06:00,11,54,446.08,Wallet,2.5,1.5,No,7
